timstamp,u_0,u_1,alpha_0,alpha_1,h
2021-12-08 17:21:00.506568,1,-0.785821659532,-3.124934975419,-4.665141935959,-0.45896539735
2021-12-08 17:21:00.514240,1,0.747031302177,-2.569410946756,3.941298510088,-0.625137588498
2021-12-08 17:21:00.533160,1,-0.188230731809,-0.748053532519,-0.577113023015,-1.63942312586
2021-12-08 17:21:00.539786,1,-0.11785903483,-0.714247644078,-0.356563134737,-1.672223457161
2021-12-08 17:21:00.542738,1,0.898659729153,-7.578473605067,9.867744961034,0.289271408962
2021-12-08 17:21:00.532525,1,-0.769463503214,-2.865188258383,-4.331207644165,-0.532482051355
2021-12-08 17:21:00.498636,1,-0.662497871533,-1.840046187423,-2.911768234606,-0.911005929598
2021-12-08 17:21:00.531471,1,-0.858295325348,-5.102855885313,-7.05685629594,-0.045989114854
2021-12-08 17:21:00.515243,1,0.649227040556,-1.760615979825,2.790673571664,-0.948835235737
2021-12-08 17:21:00.520423,1,-0.927326300403,-11.13836041006,-13.760136136132,0.621775726102
2021-12-08 17:21:00.520312,1,-0.541651803909,-1.301906024436,-2.025095367788,-1.205009465385
2021-12-08 17:21:00.534591,1,-0.7542600799,-2.658142384521,-4.059500090868,-0.596223521627
2021-12-08 17:21:00.514628,1,0.689043625688,-2.021720020943,3.180481961073,-0.830229199051
2021-12-08 17:21:00.545654,1,-0.896881120776,-7.425671845633,-9.69754456527,0.271872792838
2021-12-08 17:21:00.492191,1,-0.73431109958,-2.426316363057,-3.748128260863,-0.674024178457
2021-12-08 17:21:00.499114,1,0.92043365166,-10.036963327632,12.568127362411,0.531164035083
2021-12-08 17:21:00.501489,1,0.868230254672,-5.562270372073,7.588965975071,0.026699489158
2021-12-08 17:21:00.517560,1,0.695645340925,-2.072402559579,3.253683956467,-0.808992474422
2021-12-08 17:21:00.503891,1,0.427057907596,-1.022324102506,1.451130358563,-1.40260740793
2021-12-08 17:21:00.546182,1,0.886788707398,-6.654538770777,8.833037776551,0.178499381491
2021-12-08 17:21:00.493413,1,-0.726613019688,-2.346916961676,-3.639435845588,-0.702455491953
2021-12-08 17:21:00.539840,1,0.82187040943,-3.887943111111,5.613050823645,-0.274742732528
2021-12-08 17:21:00.517572,1,-0.790755711349,-3.212213326439,-4.775858065515,-0.435676284539
2021-12-08 17:21:00.518985,1,-0.920386447272,-10.03010454083,-12.560675480751,0.53057094023
2021-12-08 17:21:00.499219,1,0.865397877573,-5.423837247331,7.429264457212,0.005432445872
2021-12-08 17:21:00.530098,1,0.479572689592,-1.132495211784,1.693890661399,-1.320151511422
2021-12-08 17:21:00.514730,1,0.386148230379,-0.952426381071,1.279333871957,-1.458413870351
2021-12-08 17:21:00.544395,1,-0.832382892496,-4.179508501496,-5.965509561686,-0.213920397326
2021-12-08 17:21:00.530586,1,-0.869199373226,-5.611118778633,-7.645196557022,0.034081276917
2021-12-08 17:21:00.535070,1,0.799570283286,-3.380087767982,4.986961093437,-0.392661873768
2021-12-08 17:21:00.535212,1,0.827908876139,-4.05063280098,5.810268577309,-0.240259873073
2021-12-08 17:21:00.518556,1,0.493267870931,-1.165753952992,1.762259632554,-1.296487896015
2021-12-08 17:21:00.524929,1,-0.611828489695,-1.568947614388,-2.486941540412,-1.047365927759
2021-12-08 17:21:00.532732,1,0.132010415493,-0.719704918535,0.400241460216,-1.666868877074
2021-12-08 17:21:00.506469,1,0.708456146968,-2.178081167525,3.404194636086,-0.766358552113
2021-12-08 17:21:00.529547,1,-0.613028225965,-1.574459457469,-2.495941513352,-1.044376859426
2021-12-08 17:21:00.523019,1,0.044937479751,-0.696181763005,0.134976093195,-1.69011627755
2021-12-08 17:21:00.531227,1,0.866715094334,-5.487428759268,7.502690791993,0.015266598272
2021-12-08 17:21:00.519471,1,-0.27112228338,-0.811313196668,-0.851931615371,-1.580335551825
2021-12-08 17:21:00.516962,1,0.762021169501,-2.760141470662,4.194031509699,-0.564200674717
2021-12-08 17:21:00.516559,1,-0.181261404157,-0.743940067851,-0.554847857045,-1.643367566189
2021-12-08 17:21:00.492068,1,-0.744105514281,-2.535087806746,-3.895262633223,-0.636601401791
2021-12-08 17:21:00.491168,1,-0.78434050361,-3.099602017858,-4.632874053724,-0.465851249397
2021-12-08 17:21:00.514457,1,-0.8132890274,-3.676613769803,-5.354590302457,-0.321784230592
2021-12-08 17:21:00.545502,1,0.544396940492,-1.310626430807,2.041154269355,-1.199428291498
2021-12-08 17:21:00.534949,1,-0.170499269145,-0.73792889797,-0.520671483961,-1.64915479049
2021-12-08 17:21:00.514018,1,-0.855827891602,-4.999328116845,-6.936063449021,-0.063251559254
2021-12-08 17:21:00.524398,1,0.856559313002,-5.029614817533,6.971437082618,-0.05816545941
2021-12-08 17:21:00.512451,1,-0.91425638962,-9.206282890123,-11.662676598695,0.456393710301
2021-12-08 17:21:00.503828,1,0.722663803938,-2.30809096705,3.585856674047,-0.716722142607
2021-12-08 17:21:00.514500,1,0.893798441517,-7.173640124141,9.416056501267,0.242416501927
2021-12-08 17:21:00.549237,1,0.572691458697,-1.407918269775,2.215273646723,-1.139249973621
2021-12-08 17:21:00.497319,1,0.873355197076,-5.829715612398,7.896082501528,0.06636907685
2021-12-08 17:21:00.546703,1,-0.908009407515,-8.484607764317,-10.870676719585,0.386068963123
2021-12-08 17:21:00.547335,1,0.843591907825,-4.538048615699,6.393302347969,-0.144710490674
2021-12-08 17:21:00.520363,1,-0.368691487907,-0.926161973273,-1.209752329516,-1.480136586905
2021-12-08 17:21:00.540963,1,0.872399080015,-5.778069527789,7.836914937814,0.058847854115
2021-12-08 17:21:00.512888,1,0.9014309239,-7.828171673271,10.145169339909,0.316997697921
2021-12-08 17:21:00.543285,1,0.398469863902,-0.972193436143,1.329717436284,-1.442341110279
2021-12-08 17:21:00.545476,1,0.879764527882,-6.198702610912,8.31700486891,0.118303250974
2021-12-08 17:21:00.520936,1,0.052815661369,-0.697341957205,0.158712875764,-1.688959431703
2021-12-08 17:21:00.532253,1,-0.826482864557,-4.011088377577,-5.762463297424,-0.248511204617
2021-12-08 17:21:00.513149,1,0.05996692354,-0.698558751915,0.180290248956,-1.687747300341
2021-12-08 17:21:00.501198,1,0.575987511488,-1.420203741847,2.236664138218,-1.13191313084
2021-12-08 17:21:00.497653,1,-0.788173297734,-3.16596817225,-4.717280573106,-0.447933586609
2021-12-08 17:21:00.537056,1,-0.371935527408,-0.930894073368,-1.222530912483,-1.476191393661
2021-12-08 17:21:00.526956,1,-0.327475114251,-0.871507485698,-1.052831989676,-1.526731209592
2021-12-08 17:21:00.542784,1,0.713717582627,-2.224548590992,3.469540339178,-0.748276647287
2021-12-08 17:21:00.507267,1,-0.882327168978,-6.358285905443,-8.498132364531,0.139847165356
2021-12-08 17:21:00.506410,1,-0.859659877405,-5.161802525647,-7.125480308177,-0.036312997471
2021-12-08 17:21:00.501098,1,-0.839714247286,-4.407807536162,-6.238560876001,-0.169199086021
2021-12-08 17:21:00.513859,1,-0.877408945259,-6.058291126367,-8.157191088967,0.098901303278
2021-12-08 17:21:00.490270,1,-0.639185327295,-1.704811086628,-2.704053044641,-0.976420056265
2021-12-08 17:21:00.519122,1,0.831658842358,-4.158141645548,5.939828904532,-0.218230414998
2021-12-08 17:21:00.502987,1,-0.888617518805,-6.783285057505,-8.97807001191,0.194785240139
2021-12-08 17:21:00.501411,1,0.856220000931,-5.01552308062,6.954982266049,-0.060528158306
2021-12-08 17:21:00.532898,1,-0.891287238692,-6.979504463871,-9.198550378158,0.219046102648
2021-12-08 17:21:00.519164,1,-0.891865852728,-7.023388417538,-9.247770973459,0.224382727536
2021-12-08 17:21:00.547825,1,0.299047451224,-0.839208663162,0.949755652816,-1.555186655903
2021-12-08 17:21:00.534206,1,0.935405504766,-12.741569276582,15.481195361497,0.739626084916
2021-12-08 17:21:00.504513,1,0.780136985272,-3.029776143789,4.543611413229,-0.485136833627
2021-12-08 17:21:00.496231,1,0.716229355595,-2.247410839427,3.501516547072,-0.739521899312
2021-12-08 17:21:00.517217,1,0.503804323843,-1.192807181864,1.816522318817,-1.277635383287
2021-12-08 17:21:00.522842,1,-0.90455630015,-8.128162028684,-10.477380748561,0.349218736501
2021-12-08 17:21:00.518102,1,0.919054037622,-9.839947214155,12.353920691788,0.513973478093
2021-12-08 17:21:00.548017,1,0.813983864382,-3.692924940373,5.37463753863,-0.318056707027
2021-12-08 17:21:00.534360,1,-0.8633052064,-5.325521632585,-7.315520224421,-0.009994935318
2021-12-08 17:21:00.501406,1,0.834175032698,-4.233275711112,6.030034175424,-0.203171755659
2021-12-08 17:21:00.515381,1,-0.256954925243,-0.798509739535,-0.803443980088,-1.592060851695
2021-12-08 17:21:00.497692,1,0.511695965165,-1.213958473114,1.85817804752,-1.26313626364
2021-12-08 17:21:00.537535,1,0.054642135469,-0.697637897734,0.164220902925,-1.688664516909
2021-12-08 17:21:00.525841,1,0.528941627027,-1.263029855895,1.952475436715,-1.230284321669
