"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,5.2188e-20,-5.7181e-20,1,0.63074,0.554,-0.554,0
-1.1447,0,0,0.00031416,0.0001,3.2306e-20,-3.6832e-20,1,0.63357,0.552,-0.552,0
-1.1447,0,0,0.00031416,0.0001,6.5454e-22,-4.7169e-21,1,0.6364,0.55,-0.55,0
-1.1447,0,0,0.00031416,0.0001,-2.1299e-19,2.0882e-19,1,0.63922,0.548,-0.548,0
-1.1447,0,0,0.00031416,0.0001,-4.1394e-19,4.0936e-19,1,0.64205,0.546,-0.546,0
-1.1447,0,0,0.00031416,0.0001,-6.022e-19,5.9691e-19,1,0.64488,0.544,-0.544,0
-1.1447,0,0,0.00031416,0.0001,-7.7778e-19,7.7148e-19,1,0.64771,0.542,-0.542,0
-1.1447,0,0,0.00031416,0.0001,-9.4068e-19,9.3306e-19,1,0.65054,0.54,-0.54,0
-1.1447,0,0,0.00031416,0.0001,5.4675e-19,-5.5396e-19,1,0.65337,0.538,-0.538,0
-1.1447,0,0,0.00031416,0.0001,2.4545e-18,-2.4611e-18,1,0.6562,0.536,-0.536,0
-1.1447,0,0,0.00031416,0.0001,4.7827e-18,-4.7886e-18,1,0.65902,0.534,-0.534,0
-1.1447,0,0,0.00031416,0.0001,7.5312e-18,-7.5361e-18,1,0.66185,0.532,-0.532,0
-1.1447,0,0,0.00031416,0.0001,1.07e-17,-1.0704e-17,1,0.66468,0.53,-0.53,0
-1.1447,0,0,0.00031416,0.0001,5.7234e-18,-5.7267e-18,1,0.66751,0.528,-0.528,0
-1.1447,0,0,0.00031416,0.0001,-4.5668e-18,4.5665e-18,1,0.67034,0.526,-0.526,0
-1.1447,0,0,0.00031416,0.0001,-2.0171e-17,2.0176e-17,1,0.67317,0.524,-0.524,0
-1.1447,0,0,0.00031416,0.0001,-4.1088e-17,4.1102e-17,1,0.67599,0.522,-0.522,0
-1.1447,0,0,0.00031416,0.0001,-6.732e-17,6.7344e-17,1,0.67882,0.52,-0.52,0
-1.1447,0,0,0.00031416,0.0001,-9.2199e-17,9.2228e-17,1,0.68165,0.518,-0.518,0
