"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.00064394,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,8.5892e-14,-8.6358e-13,3.3333e-05,-5.6389e-13,3.3333e-05,1,0.11,0,-0.89,0
-1.1433,0.00064395,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,3.7966e-13,-7.6727e-13,3.3333e-05,-4.4128e-13,3.3333e-05,1,0.112,0,-0.888,0
-1.1433,0.00064396,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,6.0475e-13,-6.4816e-13,3.3333e-05,-3.3434e-13,3.3333e-05,1,0.114,0,-0.886,0
-1.1433,0.00064398,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,7.9678e-13,-5.1808e-13,3.3333e-05,-2.3494e-13,3.3333e-05,1,0.116,0,-0.884,0
-1.1433,0.00064398,0.0042395,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,9.1994e-13,-2.2603e-13,3.3333e-05,-9.8859e-14,3.3333e-05,1,0.118,0,-0.882,0
-1.1433,0.00064397,0.0042395,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,8.9996e-13,4.0264e-13,3.3333e-05,1.1348e-13,3.3333e-05,1,0.12,0,-0.88,0
-1.1433,0.00064395,0.0042395,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,8.7998e-13,1.0313e-12,3.3333e-05,3.2582e-13,3.3333e-05,1,0.122,0,-0.878,0
-1.1433,0.00064395,0.0042395,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,9.1979e-13,1.1926e-12,3.3333e-05,4.0456e-13,3.3333e-05,1,0.124,0,-0.876,0
-1.1433,0.00064396,0.0042395,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,9.8837e-13,1.129e-12,3.3333e-05,4.1901e-13,3.3333e-05,1,0.126,0,-0.874,0
-1.1433,0.00064397,0.0042395,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,9.063e-13,9.4557e-13,3.3333e-05,3.9376e-13,3.3333e-05,1,0.128,0,-0.872,0
-1.1433,0.00064396,0.0042395,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,5.1117e-13,5.1293e-13,3.3333e-05,2.8603e-13,3.3333e-05,1,0.13,0,-0.87,0
