"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99328,-0.35074,0.02634,-4.9141,0.25368,-5.127,6.9394,2.2089,-0.086752,0.0024253,0.19549,0.0056513,0.20377,1,0.946,0,-0.054,0
0.91679,-0.32205,0.020647,-4.6738,0.27741,-4.7974,6.5967,2.0998,-0.080085,0.0015923,0.20593,0.0064793,0.21513,1,0.948,0,-0.052,0
0.80669,-0.28677,0.012638,-4.3471,0.30463,-4.3841,6.1564,1.9596,-0.071457,0.0006829,0.21627,0.0072751,0.22684,1,0.95,0,-0.05,0
0.69658,-0.25148,0.0046296,-4.0205,0.33184,-3.9707,5.7161,1.8195,-0.06283,-0.00022651,0.2266,0.0080708,0.23854,1,0.952,0,-0.048,0
0.52384,-0.21731,0.012921,-3.5839,0.30915,-3.4705,5.225,1.6632,-0.054306,0.0024835,0.23388,0.007429,0.2484,1,0.954,0,-0.046,0
0.32096,-0.18368,0.029057,-3.0945,0.26245,-2.9285,4.7095,1.4991,-0.045832,0.006935,0.2397,0.0060954,0.25736,1,0.956,0,-0.044,0
-0.019033,-0.22557,0.21243,-2.5789,0.27195,-2.4017,4.2115,1.3406,-0.037175,0.011162,0.17659,0.0052569,0.19733,1,0.958,0,-0.042,0
-0.64398,-0.42444,0.74337,-2.0088,0.39826,-1.9068,3.7498,1.1936,-0.028137,0.014922,-0.02975,0.0054474,-0.0060795,1,0.96,0,-0.04,0
-1.2689,-0.62331,1.2743,-1.4386,0.52457,-1.4118,3.2881,1.0466,-0.019099,0.018682,-0.23609,0.0056378,-0.20949,1,0.962,0,-0.038,0
-1.807,-0.68493,1.4447,-0.74055,0.53807,-0.75325,2.926,0.93138,-0.015305,0.020455,-0.30325,0.0038335,-0.27762,1,0.964,0,-0.036,0
-2.3032,-0.68051,1.4417,0.019106,0.4973,-0.015928,2.6118,0.83137,-0.014032,0.021273,-0.30344,0.0010694,-0.28065,1,0.966,0,-0.034,0
-3.0186,-0.6647,1.3866,0.6549,0.38199,0.57498,2.3485,0.74755,-0.013888,0.020942,-0.38252,0.0033001,-0.3567,1,0.968,0,-0.032,0
-4.1895,-0.62524,1.2236,1.0333,0.1118,0.86159,2.1909,0.69738,-0.016087,0.018225,-0.62555,0.015911,-0.5845,1,0.97,0,-0.03,0
-5.3604,-0.58578,1.0606,1.4117,-0.1584,1.1482,2.0333,0.64721,-0.018286,0.015508,-0.86857,0.028522,-0.8123,1,0.972,0,-0.028,0
-6.447,0.18145,1.1913,1.5531,-0.29969,1.3488,1.9468,0.6197,-0.022038,0.010367,-1.1553,0.037628,-1.0776,1,0.974,0,-0.026,0
-7.493,1.2989,1.4632,1.5806,-0.37895,1.5081,1.8946,0.60309,-0.026538,0.0040586,-1.463,0.045047,-1.3609,1,0.976,0,-0.024,0
-8.2027,2.1285,1.4638,1.7362,-0.50211,1.7711,1.8612,0.59243,-0.030872,-0.0018088,-1.6005,0.048827,-1.4852,1,0.978,0,-0.022,0
-8.2135,2.36,0.90025,2.1583,-0.71653,2.2496,1.8666,0.59415,-0.034864,-0.0067597,-1.3847,0.045043,-1.2792,1,0.98,0,-0.02,0
-8.2243,2.5915,0.33673,2.5804,-0.93095,2.7282,1.872,0.59588,-0.038855,-0.011711,-1.1688,0.04126,-1.0731,1,0.982,0,-0.018,0
-8.2846,2.7125,0.068503,2.7864,-1.0511,3.0195,1.8686,0.5948,-0.037686,-0.013967,-1.1297,0.034002,-1.0519,1,0.984,0,-0.016,0
-8.3686,2.7802,-0.057639,2.8884,-1.1259,3.2206,1.861,0.59237,-0.034033,-0.014927,-1.1758,0.025071,-1.1196,1,0.986,0,-0.014,0
-8.473,2.8956,0.34604,2.9974,-1.1112,3.3431,1.8572,0.59117,-0.030549,-0.013968,-1.2225,0.015135,-1.1844,1,0.988,0,-0.012,0
-8.6195,3.1102,1.8508,3.121,-0.91044,3.3022,1.8615,0.59254,-0.027413,-0.0090199,-1.2705,0.0031071,-1.2431,1,0.99,0,-0.01,0
-8.766,3.3248,3.3555,3.2445,-0.70968,3.2614,1.8658,0.5939,-0.024277,-0.0040718,-1.3185,-0.0089206,-1.3018,1,0.992,0,-0.008,0
-8.7899,2.8339,4.3901,3.3787,-0.60939,3.1531,1.864,0.59332,-0.024333,-0.0017162,-1.3127,-0.009194,-1.2962,1,0.994,0,-0.006,0
-8.7549,2.0035,5.1983,3.518,-0.55745,3.0123,1.8592,0.59179,-0.025925,-0.00060819,-1.2809,-0.0038116,-1.2596,1,0.996,0,-0.004,0
-8.7117,1.4075,5.7508,3.6103,-0.49689,2.9015,1.8451,0.58731,-0.02763,0.0015301,-1.2655,0.0018385,-1.2397,1,0.998,0,-0.002,0
-8.6515,1.2987,5.7717,3.6048,-0.41842,2.8529,1.8116,0.57667,-0.029573,0.0058095,-1.2839,0.0080444,-1.2543,1,1,0,0,0
-8.5912,1.1898,5.7926,3.5994,-0.33994,2.8042,1.7782,0.56602,-0.031516,0.010089,-1.3023,0.01425,-1.269,1,1.002,0,0.002,0
-8.1851,0.84119,5.2024,3.5934,-0.12852,3.0876,1.7613,0.56063,-0.028314,0.01603,-1.2406,0.017908,-1.2007,1,1.004,0,0.004,0
-7.6125,0.37719,4.3182,3.5872,0.14688,3.5306,1.7523,0.55777,-0.022636,0.02277,-1.1404,0.020339,-1.0925,1,1.006,0,0.006,0
-7.1135,-0.089986,3.117,3.614,0.28597,3.9642,1.7601,0.56025,-0.017036,0.025564,-1.0308,0.020747,-0.97282,1,1.008,0,0.008,0
