"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.0006439,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-1.7369e-12,2.4487e-13,3.3333e-05,-4.9974e-13,3.3333e-05,1,0.1895,-0.866,-0.866,0
-1.1433,0.0006439,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-1.1258e-12,4.0961e-13,3.3333e-05,-1.0176e-13,3.3333e-05,1,0.19233,-0.864,-0.864,0
-1.1433,0.00064391,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.0067e-12,7.8987e-13,3.3333e-05,-2.3349e-13,3.3333e-05,1,0.19516,-0.862,-0.862,0
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-7.512e-13,1.1778e-12,3.3333e-05,-4.2716e-13,3.3333e-05,1,0.19799,-0.86,-0.86,0
-1.1433,0.0006439,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-4.9187e-13,1.5656e-12,3.3333e-05,-6.2153e-13,3.3333e-05,1,0.20082,-0.858,-0.858,0
-1.1433,0.00064392,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-2.5142e-13,1.8587e-12,3.3333e-05,-7.3806e-13,3.3333e-05,1,0.20365,-0.856,-0.856,0
-1.1433,0.00064395,0.0042395,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-1.6514e-14,2.124e-12,3.3333e-05,-8.3171e-13,3.3333e-05,1,0.20648,-0.854,-0.854,0
-1.1433,0.00064397,0.0042395,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,3.9282e-13,1.7897e-12,3.3333e-05,-8.3809e-13,3.3333e-05,1,0.2093,-0.852,-0.852,0
-1.1433,0.00064397,0.0042395,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,5.4135e-13,1.4905e-12,3.3333e-05,-7.746e-13,3.3333e-05,1,0.21213,-0.85,-0.85,0
-1.1433,0.00064397,0.0042395,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,4.5547e-13,1.4298e-12,3.3333e-05,-6.9643e-13,3.3333e-05,1,0.21496,-0.848,-0.848,0
-1.1433,0.00064397,0.0042395,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,3.6959e-13,1.3691e-12,3.3333e-05,-6.1825e-13,3.3333e-05,1,0.21779,-0.846,-0.846,0
-1.1433,0.00064395,0.0042395,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,2.9373e-13,1.1265e-12,3.3333e-05,-5.1154e-13,3.3333e-05,1,0.22062,-0.844,-0.844,0
-1.1433,0.00064394,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,4.2511e-13,5.0283e-13,3.3333e-05,-3.3503e-13,3.3333e-05,1,0.22345,-0.842,-0.842,0
-1.1433,0.00064393,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,5.5649e-13,-1.2084e-13,3.3333e-05,-1.5852e-13,3.3333e-05,1,0.22627,-0.84,-0.84,0
-1.1433,0.00064393,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,8.0421e-13,-8.1141e-13,3.3333e-05,-1.4307e-14,3.3333e-05,1,0.2291,-0.838,-0.838,0
-1.1433,0.00064396,0.0042394,-0.0028724,0.0043534,-0.0013941,0.00031416,0.0001,1.3777e-12,-1.6893e-12,3.3333e-05,3.9495e-14,3.3333e-05,1,0.23193,-0.836,-0.836,0
-1.1433,0.00064395,0.0042394,-0.0028724,0.0043534,-0.001394,0.00031416,0.0001,1.0859e-12,-2.2822e-12,3.3333e-05,-3.3935e-15,3.3333e-05,1,0.23476,-0.834,-0.834,0
-1.1433,0.00064395,0.0042394,-0.0028724,0.0043533,-0.001394,0.00031416,0.0001,8.6648e-13,-2.8651e-12,3.3333e-05,-4.3749e-14,3.3333e-05,1,0.23759,-0.832,-0.832,0
-1.1433,0.00064396,0.0042394,-0.0028724,0.0043533,-0.001394,0.00031416,0.0001,1.4607e-12,-3.3882e-12,3.3333e-05,-4.7039e-14,3.3333e-05,1,0.24042,-0.83,-0.83,0
-1.1433,0.00064398,0.0042393,-0.0028724,0.0043533,-0.001394,0.00031416,0.0001,2.0548e-12,-3.9113e-12,3.3333e-05,-5.0329e-14,3.3333e-05,1,0.24324,-0.828,-0.828,0
-1.1433,0.00064399,0.0042393,-0.0028724,0.0043533,-0.001394,0.00031416,0.0001,2.2448e-12,-4.0021e-12,3.3333e-05,8.5114e-14,3.3333e-05,1,0.24607,-0.826,-0.826,0
-1.1433,0.00064399,0.0042394,-0.0028724,0.0043533,-0.001394,0.00031416,0.0001,2.2178e-12,-2.6929e-12,3.3333e-05,2.2838e-13,3.3333e-05,1,0.2489,-0.824,-0.824,0
-1.1433,0.00064398,0.0042394,-0.0028724,0.0043534,-0.001394,0.00031416,0.0001,2.1903e-12,-1.2864e-12,3.3333e-05,3.6629e-13,3.3333e-05,1,0.25173,-0.822,-0.822,0
-1.1433,0.00064397,0.0042394,-0.0028724,0.0043534,-0.0013941,0.00031416,0.0001,1.9697e-12,9.8624e-14,3.3333e-05,5.8988e-13,3.3333e-05,1,0.25456,-0.82,-0.82,0
-1.1433,0.00064394,0.0042394,-0.0028724,0.0043534,-0.0013941,0.00031416,0.0001,1.4401e-12,6.0314e-13,3.3333e-05,7.466e-13,3.3333e-05,1,0.25739,-0.818,-0.818,0
-1.1433,0.0006439,0.0042394,-0.0028724,0.0043534,-0.0013941,0.00031416,0.0001,8.1148e-13,5.9639e-13,3.3333e-05,6.2112e-13,3.3333e-05,1,0.26022,-0.816,-0.816,0
-1.1433,0.00064385,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,1.8287e-13,5.8965e-13,3.3333e-05,4.9564e-13,3.3333e-05,1,0.26304,-0.814,-0.814,0
-1.1433,0.00064384,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-5.4437e-14,5.1956e-13,3.3333e-05,3.5904e-13,3.3333e-05,1,0.26587,-0.812,-0.812,0
-1.1433,0.00064384,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,-1.2613e-14,4.0429e-13,3.3333e-05,2.1451e-13,3.3333e-05,1,0.2687,-0.81,-0.81,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-2.3324e-13,-2.459e-13,3.3333e-05,1.688e-13,3.3333e-05,1,0.27153,-0.808,-0.808,0
-1.1433,0.00064388,0.0042394,-0.0028723,0.0043534,-0.001394,0.00031416,0.0001,-3.3669e-13,-2.7783e-13,3.3333e-05,-7.505e-14,3.3333e-05,1,0.27436,-0.806,-0.806,0
