t,err_u,err_alpha,int_h,int_h_ref
0.726,0.002347061284522344,0.0032318793743924463,-4.872705717031148,-4.875034203014175
0.729,0.0023419258037916044,0.0032092795560873457,-4.873376136748545,-4.87571458146872
0.732,0.0023364597180762507,0.0031875948301181333,-4.874042273313533,-4.8763910345131185
0.735,0.0023306018994326393,0.0031667268805373183,-4.874704237526884,-4.877063592503922
0.738,0.0023243527302230084,0.003146878160986014,-4.875361929332394,-4.87773228557946
0.741,0.0023177325531642313,0.0031285950277653183,-4.876015526165918,-4.87839714445523
0.744,0.0023107630090559756,0.0031114614928714653,-4.876665065890551,-4.879058201243647
0.747,0.002303469665176543,0.0030953549671365534,-4.87731070220449,-4.879715487702134
0.75,0.0022958751734299377,0.00308187136252268,-4.877952424660805,-4.880369036358348
0.753,0.0022879834379547336,0.003070622540870284,-4.878589717155357,-4.881018880355039
0.756,0.0022797787914842216,0.0030610129670341725,-4.879223483021367,-4.881665053155145
0.759,0.002271253736176758,0.003054727545611724,-4.879852835771733,-4.882307589210924
0.762,0.0022623985153191525,0.0030524955584421364,-4.880479314133377,-4.882946522704086
0.765,0.0022532123771757547,0.003053819792129775,-4.881101222026177,-4.8835818884346684
0.768,0.0022437014598211897,0.0030585124862200063,-4.881719941785125,-4.884213721339793
0.771,0.0022338738224220033,0.00306652743328297,-4.882334358460352,-4.884842057226707
0.774,0.002223746343290114,0.0030774996012114617,-4.8829456778474105,-4.885466932007336
0.777,0.0022133167039319417,0.003090958400119999,-4.88355352178057,-4.886088382306378
0.78,0.0022025970915479976,0.003107054328921562,-4.884157207109164,-4.88670644457378
0.783,0.002191597602015496,0.003125855439333458,-4.884757895927314,-4.8873211555495475
0.786,0.0021803261482129903,0.003146746021454302,-4.885354863777081,-4.887932552634564
0.789,0.0021687878880322143,0.0031701259054946053,-4.885949032026139,-4.888540673520911
0.792,0.0021570080665746483,0.0031955749088414267,-4.886539184222564,-4.889145556006886
0.795,0.0021449981474539175,0.0032235539098448146,-4.887126526126891,-4.889747238447035
0.798,0.0021327767982345413,0.0032537643383957686,-4.887710449061489,-4.89034575893658
0.801,0.0021203704119601915,0.0032859486527332723,-4.8882916503817455,-4.890941156298751
0.804,0.002107802405133661,0.0033205536752707264,-4.888869173949625,-4.891533469294266
0.807,0.002095101553726863,0.003357364557789551,-4.889443736385293,-4.8921227374068
0.81,0.0020823074921135754,0.003395960080248947,-4.890015748962546,-4.8927090001424505
0.8130000000000001,0.0020694676875720646,0.003436932183744369,-4.890584638139003,-4.893292296598228
0.8160000000000001,0.0020566400967590233,0.0034799032519147893,-4.89115066277924,-4.893872666591277
0.8190000000000001,0.0020439100818921054,0.003525214254081874,-4.8917138048332305,-4.894450150414446
0.8220000000000001,0.002031383951320239,0.0035725038761532514,-4.8922744985439435,-4.8950247880118605
0.8250000000000001,0.0020192369607886836,0.0036217578194544958,-4.892831955221195,-4.895596619462684
0.8280000000000001,0.0020075291176613616,0.003672984076734902,-4.893387584327033,-4.8961656854081035
0.8310000000000001,0.001996116824332639,0.003726408316733061,-4.893940143526424,-4.896732026398915
0.834,0.0019849468703095337,0.0037817931158712135,-4.8944903203420775,-4.897295683142544
0.837,0.0019740147249086935,0.003839184984062246,-4.895038368832844,-4.897856696151159
0.84,0.0019633229868091877,0.0038987112988300835,-4.8955834915540395,-4.898415106757791
0.843,0.0019528747885028416,0.0039601247554604405,-4.896126566443363,-4.898970955375459
0.846,0.0019426830873950425,0.004023758289802465,-4.896667476343061,-4.899524283973336
0.849,0.0019327605456638363,0.004088946545481173,-4.897206149440797,-4.900075133528777
0.852,0.0019231221614261181,0.004156491722041047,-4.897742404131311,-4.900623544845112
0.855,0.0019137871076994805,0.00422664304283484,-4.8982769473045265,-4.901169559728467
0.858,0.0019047754676460099,0.004299066413175162,-4.898809206828305,-4.901713219498002
0.861,0.0018961083245998642,0.00437315625211243,-4.899339707404134,-4.902254565513044
0.864,0.0018878138062867907,0.004448892589622774,-4.899868573803544,-4.902793639989868
0.867,0.0018799093153530262,0.004526251947430535,-4.900395246086635,-4.903330483566082
0.87,0.001872430517652853,0.0046051273147346165,-4.900920286130253,-4.903865138114342
0.873,0.0018653982689431018,0.004685229096578363,-4.9014435331613155,-4.904397645974525
0.876,0.0018588472940862908,0.0047670285786642445,-4.901965178165179,-4.904928048719765
0.879,0.001852807833880517,0.004849926411445596,-4.902485095618228,-4.905456387922103
0.882,0.0018473139383716486,0.004933845852237886,-4.90300375340604,-4.9059827054010094
0.885,0.0018423960956529925,0.005019836839170411,-4.903520685308834,-4.906507042871834
0.888,0.0018380872768102435,0.005106019727518804,-4.904036309744816,-4.907029442686137
0.891,0.0018344223685241886,0.005194037966318029,-4.904550507494397,-4.907549946435917
0.894,0.0018314361096839716,0.005282704648159117,-4.905063800149741,-4.908068596563976
0.897,0.001829158361676495,0.005372156639849534,-4.90557525008604,-4.908585434077657
0.9,0.001827619220037873,0.005462932463786581,-4.906086326908598,-4.909100501335822
0.903,0.0018268500046049016,0.005554572203906749,-4.906595517005373,-4.909613840447529
0.906,0.0018268769166553559,0.005647118273125992,-4.907104116225372,-4.910125493427273
0.909,0.0018277225529397868,0.005740393974809957,-4.907611309577577,-4.910635501804717
0.912,0.0018294106567296534,0.005834185424035781,-4.908117587941941,-4.911143907888861
0.915,0.001831960442094538,0.005929150180987226,-4.908623164894336,-4.911650753374468
0.918,0.0018353849792987203,0.006024095873808046,-4.909127500765328,-4.912156080790156
0.921,0.0018396940850764424,0.006120167413752939,-4.909631293667078,-4.912659931501747
0.924,0.001844898767075016,0.006216540307205217,-4.910134114419852,-4.913162348044914
0.927,0.0018510054112938293,0.006313625640852064,-4.910636661305049,-4.913663371579135
0.93,0.001858015377469347,0.006411028167802488,-4.911138021940764,-4.914163044998861
0.933,0.0018659313622948698,0.006509215124678154,-4.911638695316541,-4.914661410233761
0.936,0.0018747532447954622,0.006607215403091757,-4.91213916959396,-4.915158509501012
0.9390000000000001,0.0018844820608249048,0.006705750310438789,-4.912638718496545,-4.915654384652162
0.9420000000000001,0.0018951149087984385,0.006804476335941036,-4.913137647274924,-4.916149076973553
0.9450000000000001,0.0019066506274910014,0.006903368013865615,-4.913636363247685,-4.916642629031441
0.9480000000000001,0.0019190919573813172,0.007002323723656183,-4.914134695728966,-4.917135082782882
0.9510000000000001,0.0019324389078625415,0.007101720455053536,-4.9146326078381675,-4.917626480169032
0.9540000000000001,0.0019466922700801265,0.0072010091691201575,-4.915129771717541,-4.918116863119377
0.9570000000000001,0.001961855112320779,0.0073000116279203185,-4.915627220381101,-4.918606273960379
0.96,0.001977931592624824,0.007398877474534046,-4.916123887957647,-4.919094754766165
0.963,0.0019949239148996656,0.007497754985247753,-4.916620525565281,-4.919582347450124
0.966,0.0020128335095186177,0.007596621278916039,-4.917116847897797,-4.920069093849505
0.969,0.0020316640092413753,0.007695796573394021,-4.917613306995993,-4.92055503572114
0.972,0.0020514123384774157,0.007794123887222628,-4.9181089303841885,-4.921040215195601
0.975,0.002072073927337799,0.007892095452244004,-4.9186050452701835,-4.921524674263801
0.978,0.002093637845030302,0.007989340720169567,-4.919100778840402,-4.922008455074792
0.981,0.002116090983729988,0.008086257844571927,-4.919596568736131,-4.922491598926693
0.984,0.002139410236561621,0.00818255555045759,-4.920092242034941,-4.922974147703188
0.987,0.0021635669534196315,0.008277962729882592,-4.920587749536918,-4.9234561434035236
