t,err_u,err_alpha,int_h,int_h_ref
1.0050000000000001,0.03058676140107204,0.05663400325110011,-4.8629210207950955,-4.92633882817202
1.008,0.030625271828560948,0.05673524066572875,-4.863282676337254,-4.92681811396694
1.0110000000000001,0.030662545398574933,0.05684059460895313,-4.863643913771572,-4.92729717682168
1.014,0.030698360495326864,0.05694827082320732,-4.864006499030703,-4.92777605772497
1.0170000000000001,0.030732521972840484,0.05706174605210814,-4.864364782597082,-4.928254797197041
1.02,0.030764842629779396,0.05718066674300833,-4.864719143598808,-4.9287334355286605
1.0230000000000001,0.030795151773426496,0.05730467335374996,-4.8650696318229585,-4.929212012902888
1.026,0.030823272276480084,0.05743198820690467,-4.8654187676223675,-4.929690568867194
1.029,0.030849047677687147,0.05756459393747535,-4.8657630574401285,-4.930169143092737
1.032,0.030872333413857152,0.05770449984087192,-4.86609971669519,-4.930647775477948
1.035,0.030892965239845086,0.057846515713881844,-4.866436113977534,-4.931126504457096
1.038,0.030910781964369666,0.05799374625144467,-4.866767942376815,-4.931605368710563
1.041,0.030925678164950277,0.05814808586465357,-4.867091853765617,-4.932084406300713
1.044,0.03093756309181307,0.058307978475864136,-4.8674092789387515,-4.932563655384159
1.047,0.030946363087431122,0.05847494898349225,-4.867718510402652,-4.933043153394843
1.05,0.030952025619024347,0.058650842743461336,-4.868016781219739,-4.9335229370737865
1.053,0.03095449759557516,0.05883045385096553,-4.868310644356883,-4.934003042766645
1.056,0.03095375252738787,0.0590201448591497,-4.868591863395081,-4.934483506587667
1.059,0.030949768856615663,0.05921809545925872,-4.868862648547548,-4.934964363546189
1.062,0.030942528994924823,0.0594201557091864,-4.8691280609059255,-4.935445648880674
1.065,0.03093202916988391,0.05963145091455901,-4.869381786886509,-4.935927396823783
1.068,0.030918270470980374,0.05985231256711994,-4.869623140518911,-4.9364096400127035
1.071,0.030901250469629226,0.06008186066806143,-4.869853341920945,-4.936892411589007
1.074,0.030880980488625344,0.060315486501346466,-4.870077706839551,-4.937375743786849
1.077,0.030857475331549193,0.0605563806744089,-4.870292180028355,-4.937859667850806
1.08,0.030830746638513738,0.0608056152720009,-4.870495837550493,-4.938344213938559
1.083,0.030800807667337202,0.06106320908389688,-4.870688299162065,-4.938829411837989
1.086,0.030767673113487118,0.061328832536946896,-4.8708702359071445,-4.939315290063365
1.089,0.03073135939825446,0.06160220575693407,-4.8710413469352885,-4.939801876745311
1.092,0.030691884714616098,0.06188330876959682,-4.871202267885333,-4.9402891984836375
1.095,0.030649155427186145,0.06211982571141741,-4.871381065736494,-4.940777280924103
1.098,0.03060295567422893,0.06227172602740527,-4.871596671414207,-4.941266148926487
1.101,0.03055319803007393,0.06238905848880605,-4.871822733656749,-4.941755826285744
1.104,0.030499836123184885,0.0624885674304302,-4.872053444829173,-4.942246335602553
1.107,0.030442861103633586,0.0625827344923355,-4.8722808333805965,-4.942737698823901
1.11,0.03038226911061007,0.0626730835847,-4.872506841097,-4.943229935333156
1.113,0.030318083118417473,0.06276558349400792,-4.872724603147561,-4.943723064742249
1.116,0.030250231513855672,0.0628307679805554,-4.873024322747856,-4.9442171044565555
1.119,0.030178608501216862,0.06284704365932617,-4.873433102460066,-4.9447120719507165
1.122,0.030103240849429076,0.06285763457945587,-4.873884484091899,-4.945207981786932
1.125,0.03002413576131361,0.06285602784971708,-4.87438335389703,-4.9457048478324594
1.1280000000000001,0.02994138121435804,0.062857747648827,-4.874895136062378,-4.946202682433331
1.131,0.029855036048530858,0.06284073305649888,-4.87544478496121,-4.946701497151083
1.1340000000000001,0.029765246209601515,0.06283583589416919,-4.875993925597719,-4.947201301778223
1.137,0.029672143562911802,0.06283030293555684,-4.876574244980737,-4.947702104828909
1.1400000000000001,0.0295759346461152,0.0628459441523927,-4.877145135067544,-4.948203913213518
1.143,0.029476816383430846,0.06284054568905996,-4.877734921119492,-4.948706732487166
1.1460000000000001,0.029375025921762554,0.06284360295491576,-4.878327591775876,-4.949210566385464
1.149,0.029270799043891987,0.06285229580420906,-4.878933229896658,-4.949715417649797
1.1520000000000001,0.029164445378290944,0.062877581686234,-4.87953399308713,-4.950221287406012
1.155,0.029056315802303688,0.06292243029582377,-4.880119689943657,-4.950728175325364
1.158,0.028946771263227797,0.0629797981539799,-4.880701991106779,-4.951236079426684
1.161,0.028836230239496885,0.06301576150905039,-4.8813134017269775,-4.951744996128532
1.164,0.028725161915751977,0.06305706925860567,-4.881920127434423,-4.952254920571523
1.167,0.02861405873032266,0.06311702922966989,-4.882513131306183,-4.9527658463982895
1.17,0.02850344207865356,0.0631935140758612,-4.883093218291804,-4.953277765026099
1.173,0.028393834343809387,0.06327440381611434,-4.8836815278678944,-4.9537906672690255
1.176,0.028285794899019157,0.06336857900649616,-4.8842592786606085,-4.954304541981406
1.179,0.028179822877333734,0.0634687722034247,-4.884844885710183,-4.954819376659871
1.182,0.028076453693098937,0.0635819172351615,-4.88542415910174,-4.9553351577468225
1.185,0.027976203520597008,0.0637082770848966,-4.8859931806240064,-4.955851869607096
1.188,0.027879533719341095,0.06384651941689266,-4.886552405452672,-4.956369495045307
1.191,0.02778683223409184,0.06398616109984977,-4.887118342086968,-4.956888016141284
1.194,0.027698516104866587,0.06411868970032965,-4.88768275285372,-4.957407412772006
1.197,0.027614704976368695,0.06426135128553775,-4.888244019433813,-4.957927664139122
1.2,0.027535406241832726,0.0644159322902655,-4.888802312690697,-4.958448747648033
1.203,0.027460557456280142,0.06458186860345372,-4.889352838306955,-4.958970639275861
1.206,0.027390025452279417,0.06475845187630382,-4.889895203418658,-4.959493314435436
1.209,0.027323627799422087,0.0649443243902908,-4.8904306209252075,-4.960016746387451
1.212,0.02726111355368786,0.06513691462526441,-4.890965029199075,-4.960540907414752
