"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1378,0.00066913,-0.00062679,-0.013048,-0.010638,-0.0077644,0.00031425,0.00010003,2.97e-08,-5.1144e-08,3.3322e-05,4.5111e-08,3.3368e-05,1,0.29981,0.788,-0.788,0
-1.1376,0.0010727,-0.0020491,-0.010651,-0.0081855,-0.010897,0.00031417,0.0001,3.2655e-08,-8.938e-08,3.3303e-05,4.8675e-08,3.3368e-05,1,0.30264,0.786,-0.786,0
-1.1376,0.0016029,-0.0032798,-0.0079539,-0.0061719,-0.013675,0.00031417,0.0001,3.9463e-08,-1.2165e-07,3.3299e-05,4.7051e-08,3.337e-05,1,0.30547,0.784,-0.784,0
-1.1377,0.0022597,-0.0043189,-0.004957,-0.0045969,-0.016096,0.00031424,0.00010002,5.0123e-08,-1.4795e-07,3.3312e-05,4.024e-08,3.3375e-05,1,0.3083,0.782,-0.782,0
-1.1382,0.003043,-0.0051664,-0.0016601,-0.0034603,-0.018162,0.00031438,0.00010007,6.4635e-08,-1.6828e-07,3.334e-05,2.824e-08,3.3382e-05,1,0.31113,0.78,-0.78,0
-1.1381,0.0026629,-0.0034213,-0.00091011,-0.00081882,-0.018945,0.00031442,0.00010008,6.7314e-08,-1.1874e-07,3.3349e-05,1.0442e-08,3.3383e-05,1,0.31396,0.778,-0.778,0
-1.1381,0.001869,-0.0017703,-0.00020954,0.0014222,-0.01972,0.00031444,0.00010009,5.8341e-08,-6.8156e-08,3.3354e-05,-4.1572e-11,3.3383e-05,1,0.31678,0.776,-0.776,0
-1.1381,0.00066124,-0.0002133,0.00044167,0.0032626,-0.020488,0.00031444,0.00010009,3.7715e-08,-1.6515e-08,3.3355e-05,-3.2091e-09,3.3384e-05,1,0.31961,0.774,-0.774,0
-1.138,-0.00096039,0.0012495,0.0010435,0.0047025,-0.021248,0.00031442,0.00010008,5.437e-09,3.6175e-08,3.3351e-05,9.391e-10,3.3384e-05,1,0.32244,0.772,-0.772,0
-1.138,-0.0029959,0.0026183,0.0015958,0.0057419,-0.022001,0.00031439,0.00010007,-3.8494e-08,8.9918e-08,3.3343e-05,1.2403e-08,3.3383e-05,1,0.32527,0.77,-0.77,0
-1.1373,-0.0033268,0.0021708,-0.003034,0.0063261,-0.01924,0.00031417,0.0001,-6.3251e-08,7.1201e-08,3.3321e-05,1.8144e-08,3.335e-05,1,0.3281,0.768,-0.768,0
-1.1369,-0.0037602,0.001582,-0.0066355,0.0076503,-0.017067,0.000314,9.995e-05,-9.001e-08,5.1883e-08,3.3307e-05,2.0048e-08,3.3321e-05,1,0.33093,0.766,-0.766,0
-1.1365,-0.0042961,0.00085173,-0.0092085,0.0097146,-0.01548,0.00031389,9.9913e-05,-1.1877e-07,3.1966e-08,3.3302e-05,1.8116e-08,3.3296e-05,1,0.33375,0.764,-0.764,0
